INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-06-05T12:00:00-00:00,2025-06-05T13:00:00-00:00,2025-06-05,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-05T07:00:00-00:00,2025-06-05T08:00:00-00:00,2025-06-05,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,44.63398,33
2025-06-05T17:00:00-00:00,2025-06-05T18:00:00-00:00,2025-06-05,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.18896,33
2025-06-05T11:00:00-00:00,2025-06-05T12:00:00-00:00,2025-06-05,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,44.37918,33
2025-06-05T21:00:00-00:00,2025-06-05T22:00:00-00:00,2025-06-05,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,26.5,33
2025-06-05T08:00:00-00:00,2025-06-05T09:00:00-00:00,2025-06-05,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.84417,33
2025-06-05T10:00:00-00:00,2025-06-05T11:00:00-00:00,2025-06-05,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,39.32526,33
2025-06-05T18:00:00-00:00,2025-06-05T19:00:00-00:00,2025-06-05,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.39975,33
2025-06-05T20:00:00-00:00,2025-06-05T21:00:00-00:00,2025-06-05,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.37572,33
2025-06-06T01:00:00-00:00,2025-06-06T02:00:00-00:00,2025-06-05,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,46.10047,33
2025-06-06T03:00:00-00:00,2025-06-06T04:00:00-00:00,2025-06-05,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,54.3477,33
2025-06-06T02:00:00-00:00,2025-06-06T03:00:00-00:00,2025-06-05,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,54.89707,33
2025-06-05T16:00:00-00:00,2025-06-05T17:00:00-00:00,2025-06-05,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.39975,33
2025-06-06T00:00:00-00:00,2025-06-06T01:00:00-00:00,2025-06-05,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.00508,33
2025-06-06T05:00:00-00:00,2025-06-06T06:00:00-00:00,2025-06-05,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,45.39689,33
2025-06-06T06:00:00-00:00,2025-06-06T07:00:00-00:00,2025-06-05,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,45.14756,33
2025-06-05T19:00:00-00:00,2025-06-05T20:00:00-00:00,2025-06-05,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.38898,33
2025-06-05T22:00:00-00:00,2025-06-05T23:00:00-00:00,2025-06-05,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.39975,33
2025-06-05T23:00:00-00:00,2025-06-06T00:00:00-00:00,2025-06-05,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,26.34621,33
2025-06-05T09:00:00-00:00,2025-06-05T10:00:00-00:00,2025-06-05,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,39.31506,33
2025-06-05T12:00:00-00:00,2025-06-05T13:00:00-00:00,2025-06-05,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,44.74348,33
2025-06-05T13:00:00-00:00,2025-06-05T14:00:00-00:00,2025-06-05,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,44.30609,33
2025-06-05T14:00:00-00:00,2025-06-05T15:00:00-00:00,2025-06-05,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,29.80739,33
2025-06-05T15:00:00-00:00,2025-06-05T16:00:00-00:00,2025-06-05,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.43309,33
2025-06-06T04:00:00-00:00,2025-06-06T05:00:00-00:00,2025-06-05,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,49.91016,33
2025-06-05T14:00:00-00:00,2025-06-05T15:00:00-00:00,2025-06-05,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.10287,34
2025-06-05T23:00:00-00:00,2025-06-06T00:00:00-00:00,2025-06-05,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-06T05:00:00-00:00,2025-06-06T06:00:00-00:00,2025-06-05,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.47213,34
2025-06-05T10:00:00-00:00,2025-06-05T11:00:00-00:00,2025-06-05,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.38539,34
2025-06-05T11:00:00-00:00,2025-06-05T12:00:00-00:00,2025-06-05,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.30178,34
2025-06-05T15:00:00-00:00,2025-06-05T16:00:00-00:00,2025-06-05,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-05T18:00:00-00:00,2025-06-05T19:00:00-00:00,2025-06-05,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-06T02:00:00-00:00,2025-06-06T03:00:00-00:00,2025-06-05,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.61485,34
2025-06-06T04:00:00-00:00,2025-06-06T05:00:00-00:00,2025-06-05,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-05T08:00:00-00:00,2025-06-05T09:00:00-00:00,2025-06-05,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.4113,34
2025-06-05T19:00:00-00:00,2025-06-05T20:00:00-00:00,2025-06-05,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-05T20:00:00-00:00,2025-06-05T21:00:00-00:00,2025-06-05,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-05T22:00:00-00:00,2025-06-05T23:00:00-00:00,2025-06-05,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-05T07:00:00-00:00,2025-06-05T08:00:00-00:00,2025-06-05,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.36154,34
2025-06-06T00:00:00-00:00,2025-06-06T01:00:00-00:00,2025-06-05,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.12039,34
2025-06-06T01:00:00-00:00,2025-06-06T02:00:00-00:00,2025-06-05,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.36457,34
2025-06-05T09:00:00-00:00,2025-06-05T10:00:00-00:00,2025-06-05,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.40101,34
2025-06-05T17:00:00-00:00,2025-06-05T18:00:00-00:00,2025-06-05,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-06T03:00:00-00:00,2025-06-06T04:00:00-00:00,2025-06-05,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-06T06:00:00-00:00,2025-06-06T07:00:00-00:00,2025-06-05,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.47856,34
2025-06-05T12:00:00-00:00,2025-06-05T13:00:00-00:00,2025-06-05,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.3311,34
2025-06-05T13:00:00-00:00,2025-06-05T14:00:00-00:00,2025-06-05,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.6513,34
2025-06-05T21:00:00-00:00,2025-06-05T22:00:00-00:00,2025-06-05,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-05T16:00:00-00:00,2025-06-05T17:00:00-00:00,2025-06-05,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,34
2025-06-05T21:00:00-00:00,2025-06-05T22:00:00-00:00,2025-06-05,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-06T04:00:00-00:00,2025-06-06T05:00:00-00:00,2025-06-05,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T09:00:00-00:00,2025-06-05T10:00:00-00:00,2025-06-05,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T13:00:00-00:00,2025-06-05T14:00:00-00:00,2025-06-05,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T15:00:00-00:00,2025-06-05T16:00:00-00:00,2025-06-05,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T11:00:00-00:00,2025-06-05T12:00:00-00:00,2025-06-05,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T12:00:00-00:00,2025-06-05T13:00:00-00:00,2025-06-05,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T14:00:00-00:00,2025-06-05T15:00:00-00:00,2025-06-05,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T16:00:00-00:00,2025-06-05T17:00:00-00:00,2025-06-05,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-06T02:00:00-00:00,2025-06-06T03:00:00-00:00,2025-06-05,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-06T03:00:00-00:00,2025-06-06T04:00:00-00:00,2025-06-05,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T08:00:00-00:00,2025-06-05T09:00:00-00:00,2025-06-05,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-06T00:00:00-00:00,2025-06-06T01:00:00-00:00,2025-06-05,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T18:00:00-00:00,2025-06-05T19:00:00-00:00,2025-06-05,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T19:00:00-00:00,2025-06-05T20:00:00-00:00,2025-06-05,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-06T01:00:00-00:00,2025-06-06T02:00:00-00:00,2025-06-05,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-06T06:00:00-00:00,2025-06-06T07:00:00-00:00,2025-06-05,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T07:00:00-00:00,2025-06-05T08:00:00-00:00,2025-06-05,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T10:00:00-00:00,2025-06-05T11:00:00-00:00,2025-06-05,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T17:00:00-00:00,2025-06-05T18:00:00-00:00,2025-06-05,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T20:00:00-00:00,2025-06-05T21:00:00-00:00,2025-06-05,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T23:00:00-00:00,2025-06-06T00:00:00-00:00,2025-06-05,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-05T22:00:00-00:00,2025-06-05T23:00:00-00:00,2025-06-05,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
2025-06-06T05:00:00-00:00,2025-06-06T06:00:00-00:00,2025-06-05,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,35
